# 행정동 표준 코드 매핑 (서울특별시 25구 전체)
# 출처: jumin.mois.go.kr/statMonth.do (10자리 코드 → 8자리 sbiz 변환)
# Phase 1 Week 2 Day 2 — 서울 자동 생성 (다른 시도는 추후 확장)
시도코드,시군구코드,adong_jumin_10,adong_sbiz_8,시도,시군구,행정동
26,26170,2617053000,26170530,부산광역시,동구,초량제3동
26,26170,2617055000,26170550,부산광역시,동구,초량제6동
26,26170,2617056000,26170560,부산광역시,동구,수정제1동
26,26170,2617057000,26170570,부산광역시,동구,수정제2동
26,26170,2617059000,26170590,부산광역시,동구,수정제4동
26,26170,2617060000,26170600,부산광역시,동구,수정제5동
26,26170,2617064500,26170645,부산광역시,동구,좌천동
26,26170,2617065000,26170650,부산광역시,동구,범일제1동
26,26170,2617066000,26170660,부산광역시,동구,범일제2동
26,26170,2617068000,26170680,부산광역시,동구,범일제5동
26,26200,2620053000,26200530,부산광역시,영도구,남항동
26,26200,2620054000,26200540,부산광역시,영도구,영선제1동
26,26200,2620055000,26200550,부산광역시,영도구,영선제2동
26,26200,2620058500,26200585,부산광역시,영도구,신선동
26,26200,2620059000,26200590,부산광역시,영도구,봉래제1동
26,26200,2620060500,26200605,부산광역시,영도구,봉래제2동
26,26200,2620063000,26200630,부산광역시,영도구,청학제1동
26,26200,2620064000,26200640,부산광역시,영도구,청학제2동
26,26200,2620065000,26200650,부산광역시,영도구,동삼제1동
26,26200,2620066000,26200660,부산광역시,영도구,동삼제2동
26,26200,2620067000,26200670,부산광역시,영도구,동삼제3동
26,26230,2623051000,26230510,부산광역시,부산진구,부전제1동
26,26230,2623052000,26230520,부산광역시,부산진구,부전제2동
26,26230,2623054000,26230540,부산광역시,부산진구,연지동
26,26230,2623055000,26230550,부산광역시,부산진구,초읍동
26,26230,2623056000,26230560,부산광역시,부산진구,양정제1동
26,26230,2623057000,26230570,부산광역시,부산진구,양정제2동
26,26230,2623060000,26230600,부산광역시,부산진구,전포제1동
26,26230,2623061000,26230610,부산광역시,부산진구,전포제2동
26,26230,2623064000,26230640,부산광역시,부산진구,부암제1동
26,26230,2623066000,26230660,부산광역시,부산진구,부암제3동
26,26230,2623067000,26230670,부산광역시,부산진구,당감제1동
26,26230,2623068000,26230680,부산광역시,부산진구,당감제2동
26,26230,2623070000,26230700,부산광역시,부산진구,당감제4동
26,26230,2623071000,26230710,부산광역시,부산진구,가야제1동
26,26230,2623072000,26230720,부산광역시,부산진구,가야제2동
26,26230,2623074000,26230740,부산광역시,부산진구,개금제1동
26,26230,2623075000,26230750,부산광역시,부산진구,개금제2동
26,26230,2623076000,26230760,부산광역시,부산진구,개금제3동
26,26230,2623077000,26230770,부산광역시,부산진구,범천제1동
26,26230,2623078000,26230780,부산광역시,부산진구,범천제2동
26,26260,2626051000,26260510,부산광역시,동래구,수민동
26,26260,2626052000,26260520,부산광역시,동래구,복산동
26,26260,2626054500,26260545,부산광역시,동래구,명륜동
26,26260,2626055000,26260550,부산광역시,동래구,온천제1동
26,26260,2626056000,26260560,부산광역시,동래구,온천제2동
26,26260,2626057000,26260570,부산광역시,동래구,온천제3동
26,26260,2626058000,26260580,부산광역시,동래구,사직제1동
26,26260,2626059000,26260590,부산광역시,동래구,사직제2동
26,26260,2626060000,26260600,부산광역시,동래구,사직제3동
26,26260,2626074000,26260740,부산광역시,동래구,안락제1동
26,26260,2626075000,26260750,부산광역시,동래구,안락제2동
26,26260,2626076100,26260761,부산광역시,동래구,명장제1동
26,26260,2626076200,26260762,부산광역시,동래구,명장제2동
26,26290,2629051000,26290510,부산광역시,남구,대연제1동
26,26290,2629053000,26290530,부산광역시,남구,대연제3동
26,26290,2629054000,26290540,부산광역시,남구,대연제4동
26,26290,2629055000,26290550,부산광역시,남구,대연제5동
26,26290,2629056000,26290560,부산광역시,남구,대연제6동
26,26290,2629057000,26290570,부산광역시,남구,용호제1동
26,26290,2629058000,26290580,부산광역시,남구,용호제2동
26,26290,2629059000,26290590,부산광역시,남구,용호제3동
26,26290,2629060000,26290600,부산광역시,남구,용호제4동
26,26290,2629061000,26290610,부산광역시,남구,용당동
26,26290,2629062000,26290620,부산광역시,남구,감만제1동
26,26290,2629063000,26290630,부산광역시,남구,감만제2동
26,26290,2629064500,26290645,부산광역시,남구,우암동
26,26290,2629068000,26290680,부산광역시,남구,문현제1동
26,26290,2629069000,26290690,부산광역시,남구,문현제2동
26,26290,2629070000,26290700,부산광역시,남구,문현제3동
26,26290,2629071000,26290710,부산광역시,남구,문현제4동
26,26320,2632051000,26320510,부산광역시,북구,구포제1동
26,26320,2632052000,26320520,부산광역시,북구,구포제2동
26,26320,2632052100,26320521,부산광역시,북구,구포제3동
26,26320,2632053000,26320530,부산광역시,북구,금곡동
26,26320,2632054100,26320541,부산광역시,북구,화명제1동
26,26320,2632054200,26320542,부산광역시,북구,화명제2동
26,26320,2632054300,26320543,부산광역시,북구,화명제3동
26,26320,2632055000,26320550,부산광역시,북구,덕천제1동
26,26320,2632056000,26320560,부산광역시,북구,덕천제2동
26,26320,2632056100,26320561,부산광역시,북구,덕천제3동
26,26320,2632057100,26320571,부산광역시,북구,만덕제1동
26,26320,2632057200,26320572,부산광역시,북구,만덕제2동
26,26320,2632057300,26320573,부산광역시,북구,만덕제3동
26,26350,2635051000,26350510,부산광역시,해운대구,우제1동
26,26350,2635052000,26350520,부산광역시,해운대구,우제2동
26,26350,2635052500,26350525,부산광역시,해운대구,우제3동
26,26350,2635053000,26350530,부산광역시,해운대구,중제1동
26,26350,2635054000,26350540,부산광역시,해운대구,중제2동
26,26350,2635055100,26350551,부산광역시,해운대구,좌제1동
26,26350,2635055200,26350552,부산광역시,해운대구,좌제2동
26,26350,2635055300,26350553,부산광역시,해운대구,좌제3동
26,26350,2635055400,26350554,부산광역시,해운대구,좌제4동
26,26350,2635056000,26350560,부산광역시,해운대구,송정동
26,26350,2635057000,26350570,부산광역시,해운대구,반여제1동
26,26350,2635058000,26350580,부산광역시,해운대구,반여제2동
26,26350,2635059000,26350590,부산광역시,해운대구,반여제3동
26,26350,2635059500,26350595,부산광역시,해운대구,반여제4동
26,26350,2635061000,26350610,부산광역시,해운대구,반송제1동
26,26350,2635062000,26350620,부산광역시,해운대구,반송제2동
26,26350,2635065000,26350650,부산광역시,해운대구,재송제1동
26,26350,2635066000,26350660,부산광역시,해운대구,재송제2동
26,26380,2638051000,26380510,부산광역시,사하구,괴정제1동
26,26380,2638052000,26380520,부산광역시,사하구,괴정제2동
26,26380,2638053000,26380530,부산광역시,사하구,괴정제3동
26,26380,2638054000,26380540,부산광역시,사하구,괴정제4동
26,26380,2638055000,26380550,부산광역시,사하구,당리동
26,26380,2638056100,26380561,부산광역시,사하구,하단제1동
26,26380,2638056200,26380562,부산광역시,사하구,하단제2동
26,26380,2638057100,26380571,부산광역시,사하구,신평제1동
26,26380,2638057200,26380572,부산광역시,사하구,신평제2동
26,26380,2638058000,26380580,부산광역시,사하구,장림제1동
26,26380,2638059000,26380590,부산광역시,사하구,장림제2동
26,26380,2638060100,26380601,부산광역시,사하구,다대제1동
26,26380,2638060200,26380602,부산광역시,사하구,다대제2동
26,26380,2638061000,26380610,부산광역시,사하구,구평동
26,26380,2638062000,26380620,부산광역시,사하구,감천제1동
26,26380,2638063000,26380630,부산광역시,사하구,감천제2동
26,26410,2641051000,26410510,부산광역시,금정구,서제1동
26,26410,2641052000,26410520,부산광역시,금정구,서제2동
26,26410,2641053000,26410530,부산광역시,금정구,서제3동
26,26410,2641055500,26410555,부산광역시,금정구,금사회동동
26,26410,2641057000,26410570,부산광역시,금정구,부곡제1동
26,26410,2641058000,26410580,부산광역시,금정구,부곡제2동
26,26410,2641059000,26410590,부산광역시,금정구,부곡제3동
26,26410,2641059100,26410591,부산광역시,금정구,부곡제4동
26,26410,2641060000,26410600,부산광역시,금정구,장전제1동
26,26410,2641061000,26410610,부산광역시,금정구,장전제2동
26,26410,2641063500,26410635,부산광역시,금정구,선두구동
26,26410,2641066500,26410665,부산광역시,금정구,청룡노포동
26,26410,2641067000,26410670,부산광역시,금정구,남산동
26,26410,2641068000,26410680,부산광역시,금정구,구서제1동
26,26410,2641069000,26410690,부산광역시,금정구,구서제2동
26,26410,2641070000,26410700,부산광역시,금정구,금성동
26,26440,2644051000,26440510,부산광역시,강서구,대저1동
26,26440,2644052000,26440520,부산광역시,강서구,대저2동
26,26440,2644053000,26440530,부산광역시,강서구,강동동
26,26440,2644053500,26440535,부산광역시,강서구,명지1동
26,26440,2644054500,26440545,부산광역시,강서구,명지2동
26,26440,2644055000,26440550,부산광역시,강서구,가락동
26,26440,2644056000,26440560,부산광역시,강서구,녹산동
26,26440,2644058000,26440580,부산광역시,강서구,가덕도동
26,26440,2644059000,26440590,부산광역시,강서구,신호동
26,26470,2647061000,26470610,부산광역시,연제구,거제제1동
26,26470,2647062000,26470620,부산광역시,연제구,거제제2동
26,26470,2647063000,26470630,부산광역시,연제구,거제제3동
26,26470,2647064000,26470640,부산광역시,연제구,거제제4동
26,26470,2647065000,26470650,부산광역시,연제구,연산제1동
26,26470,2647066000,26470660,부산광역시,연제구,연산제2동
26,26470,2647067000,26470670,부산광역시,연제구,연산제3동
26,26470,2647068000,26470680,부산광역시,연제구,연산제4동
26,26470,2647069000,26470690,부산광역시,연제구,연산제5동
26,26470,2647070000,26470700,부산광역시,연제구,연산제6동
26,26470,2647072000,26470720,부산광역시,연제구,연산제8동
26,26470,2647073000,26470730,부산광역시,연제구,연산제9동
26,26500,2650066000,26500660,부산광역시,수영구,남천제1동
26,26500,2650067000,26500670,부산광역시,수영구,남천제2동
26,26500,2650073000,26500730,부산광역시,수영구,수영동
26,26500,2650074000,26500740,부산광역시,수영구,망미제1동
26,26500,2650075000,26500750,부산광역시,수영구,망미제2동
26,26500,2650076000,26500760,부산광역시,수영구,광안제1동
26,26500,2650077000,26500770,부산광역시,수영구,광안제2동
26,26500,2650078000,26500780,부산광역시,수영구,광안제3동
26,26500,2650079000,26500790,부산광역시,수영구,광안제4동
26,26500,2650080000,26500800,부산광역시,수영구,민락동
26,26530,2653058000,26530580,부산광역시,사상구,삼락동
26,26530,2653059100,26530591,부산광역시,사상구,모라제1동
26,26530,2653059300,26530593,부산광역시,사상구,모라제3동
26,26530,2653060000,26530600,부산광역시,사상구,덕포제1동
26,26530,2653061000,26530610,부산광역시,사상구,덕포제2동
26,26530,2653062000,26530620,부산광역시,사상구,괘법동
26,26530,2653064500,26530645,부산광역시,사상구,감전동
26,26530,2653065000,26530650,부산광역시,사상구,주례제1동
26,26530,2653066000,26530660,부산광역시,사상구,주례제2동
26,26530,2653066100,26530661,부산광역시,사상구,주례제3동
26,26530,2653067000,26530670,부산광역시,사상구,학장동
26,26530,2653068000,26530680,부산광역시,사상구,엄궁동
26,26710,2671025000,26710250,부산광역시,기장군,기장읍
26,26710,2671025300,26710253,부산광역시,기장군,장안읍
26,26710,2671025600,26710256,부산광역시,기장군,정관읍
26,26710,2671025900,26710259,부산광역시,기장군,일광읍
26,26710,2671033000,26710330,부산광역시,기장군,철마면
27,27110,2711051700,27110517,대구광역시,중구,동인동
27,27110,2711054500,27110545,대구광역시,중구,삼덕동
27,27110,2711056500,27110565,대구광역시,중구,성내1동
27,27110,2711057500,27110575,대구광역시,중구,성내2동
27,27110,2711058500,27110585,대구광역시,중구,성내3동
27,27110,2711059500,27110595,대구광역시,중구,대신동
27,27110,2711064000,27110640,대구광역시,중구,남산1동
27,27110,2711065000,27110650,대구광역시,중구,남산2동
27,27110,2711066000,27110660,대구광역시,중구,남산3동
27,27110,2711067000,27110670,대구광역시,중구,남산4동
27,27110,2711068000,27110680,대구광역시,중구,대봉1동
27,27110,2711069000,27110690,대구광역시,중구,대봉2동
27,27140,2714051000,27140510,대구광역시,동구,신암1동
27,27140,2714052000,27140520,대구광역시,동구,신암2동
27,27140,2714053000,27140530,대구광역시,동구,신암3동
27,27140,2714054000,27140540,대구광역시,동구,신암4동
27,27140,2714054100,27140541,대구광역시,동구,신암5동
27,27140,2714055500,27140555,대구광역시,동구,신천1.2동
27,27140,2714057000,27140570,대구광역시,동구,신천3동
27,27140,2714058000,27140580,대구광역시,동구,신천4동
27,27140,2714059000,27140590,대구광역시,동구,효목1동
27,27140,2714060000,27140600,대구광역시,동구,효목2동
27,27140,2714061500,27140615,대구광역시,동구,도평동
27,27140,2714062000,27140620,대구광역시,동구,불로.봉무동
27,27140,2714064000,27140640,대구광역시,동구,지저동
27,27140,2714065500,27140655,대구광역시,동구,동촌동
27,27140,2714067000,27140670,대구광역시,동구,방촌동
27,27140,2714068500,27140685,대구광역시,동구,해안동
27,27140,2714072000,27140720,대구광역시,동구,안심1동
27,27140,2714073000,27140730,대구광역시,동구,안심2동
27,27140,2714074200,27140742,대구광역시,동구,안심3동
27,27140,2714074700,27140747,대구광역시,동구,안심4동
27,27140,2714075500,27140755,대구광역시,동구,혁신동
27,27140,2714076000,27140760,대구광역시,동구,공산동
